;CHARGE;NB;EXPO;FREQ;COUT_MOYEN;ANNEE_EXPO;ANNEE_VEHICULE;ZONE_RISQUE;AGE_ASSURE;ANCIENNETE_PERMIS;ANCIENNETE_ASSURE;GENRE_ASSURE;NB_KM;SECOND_CONDUCTEUR;FORMULE;MODALITE_PAIEMENT;AGE_VEHICULE_;ENERGIE_;NIVEAU_ANTIVOL;PUISSANCE;VALEUR_VEHICULE;LEASING;POIDS_PUISSANCE;RC_PREC_AN1;RC_PREC_AN2;DM_PREC;BIV_PREC;ZONE_GEO
32345;1565.21;1;1.0;1.0;1565.21;2020;2017;B;(55,65];(25,60];(0,1];F;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;2;(130,700];(25k,35k];NON;(0,10];0.0;0.0;0.0;0.0;87
32346;0.0;0;0.9984055692791376;0.0;0.0;2022;2018;B;(30,35];(12,25];(2,5];F;(40k,60k];OUI;L1;MENSUEL;(3,4];DIESEL;2;(90,95];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32347;0.0;0;1.0;0.0;0.0;2021;2018;B;(30,35];(12,25];(2,5];F;(40k,60k];OUI;L1;MENSUEL;(2,3];DIESEL;2;(90,95];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32348;0.0;0;1.0;0.0;0.0;2020;2018;B;(30,35];(12,25];(1,2];F;(40k,60k];NON;L1;MENSUEL;(1,2];DIESEL;2;(90,95];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32349;0.0;0;0.9984055692791376;0.0;0.0;2022;2018;B;(30,35];(12,25];(2,5];F;(40k,60k];NON;L1;MENSUEL;(3,4];DIESEL;2;(90,95];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32350;0.0;0;1.0;0.0;0.0;2022;2018;B;(30,35];(12,25];(0,1];F;(5k,15k];;L1;TRIMESTRIEL;(3,4];DIESEL;2;(130,700];(25k,35k];NON;(0,10];0.0;0.0;0.0;0.0;87
32351;0.0;0;1.0;0.0;0.0;2020;2018;B;(30,35];(12,25];(1,2];F;(40k,60k];OUI;L1;MENSUEL;(1,2];DIESEL;2;(90,95];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32352;0.0;0;1.0;0.0;0.0;2019;2018;B;(30,35];(12,25];(0,1];F;(40k,60k];NON;L1;MENSUEL;(0,1];DIESEL;2;(90,95];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32353;0.0;0;0.8328767123287671;0.0;0.0;2024;2018;B;(30,35];(12,25];(2,5];F;(5k,15k];;L1;TRIMESTRIEL;(5,6];DIESEL;2;(130,700];(25k,35k];NON;(0,10];0.0;0.0;0.0;0.0;87
32354;0.0;0;1.0;0.0;0.0;2019;2018;B;(30,35];(12,25];(0,1];F;(40k,60k];OUI;L1;MENSUEL;(0,1];DIESEL;2;(90,95];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32355;0.0;0;1.0;0.0;0.0;2023;2018;B;(30,35];(12,25];(1,2];F;(30k,40k];;L1;MENSUEL;(2,3];DIESEL;1;(95,110];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;76
32356;0.0;0;1.0;0.0;0.0;2021;2018;B;(30,35];(12,25];(2,5];F;(40k,60k];NON;L1;MENSUEL;(2,3];DIESEL;2;(90,95];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32357;0.0;0;1.0;0.0;0.0;2023;2018;B;(30,35];(12,25];(1,2];F;(5k,15k];;L1;TRIMESTRIEL;(4,5];DIESEL;2;(130,700];(25k,35k];NON;(0,10];0.0;0.0;0.0;0.0;87
32358;0.0;0;0.9998877161464181;0.0;0.0;2022;2020;D;(65,75];(25,60];(0,1];M;(5k,15k];NON;L1;ANNUEL;(0,1];ESSENCE;1;(80,85];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;58
32359;0.0;0;1.0;0.0;0.0;2023;2020;D;(65,75];(25,60];(0,1];M;(5k,15k];;L1;TRIMESTRIEL;(0,1];ESSENCE;1;(80,85];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;87
32360;0.0;0;0.9590163934426229;0.0;0.0;2023;2020;D;(65,75];(25,60];(1,2];M;(5k,15k];NON;L1;ANNUEL;(1,2];ESSENCE;1;(80,85];(1k,8k];NON;(15,16];1.0;0.0;0.0;0.0;58
32361;0.0;0;0.06027397260273973;0.0;0.0;2021;2020;D;(65,75];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(-1,0];ESSENCE;1;(1,50];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;85
32362;0.0;0;0.9590163934426229;0.0;0.0;2023;2020;D;(65,75];(25,60];(1,2];M;(5k,15k];OUI;L1;ANNUEL;(1,2];ESSENCE;1;(80,85];(1k,8k];NON;(15,16];1.0;0.0;0.0;0.0;58
32363;0.0;0;0.0410958904109589;0.0;0.0;2021;2020;D;(65,75];(25,60];(-1,0];M;(5k,15k];OUI;L1;ANNUEL;(-1,0];ESSENCE;1;(80,85];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;58
32364;0.0;0;0.5835616438356165;0.0;0.0;2019;2020;D;(65,75];(25,60];(-1,0];M;(5k,15k];;L1;MENSUEL;(-1,0];ESSENCE;1;(80,85];(1k,8k];NON;(16,17];0.0;0.0;0.0;0.0;10
32365;0.0;0;0.3013698630136986;0.0;0.0;2019;2020;D;(65,75];(25,60];(-1,0];M;(5k,15k];OUI;L1;TRIMESTRIEL;(-1,0];ESSENCE;1;(50,60];(1k,8k];NON;(22,800];0.0;0.0;0.0;0.0;56
32366;0.0;0;1.0;0.0;0.0;2023;2020;D;(65,75];(25,60];(0,1];M;(30k,40k];;L1;ANNUEL;(0,1];ESSENCE;1;(50,60];(1k,8k];NON;(19,22];0.0;0.0;0.0;0.0;56
32367;0.0;0;1.0;0.0;0.0;2020;2020;D;(65,75];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;58
32368;0.0;0;0.4808743169398907;0.0;0.0;2019;2013;C;(40,45];(25,60];(0,1];M;(40k,60k];;L1;MENSUEL;(1,2];DIESEL;2;(110,130];(25k,35k];NON;(13,15];0.0;0.0;0.0;0.0;58
32369;0.0;0;0.604925518377124;0.0;0.0;2019;2013;C;(40,45];(25,60];(0,1];M;(15k,30k];OUI;L1;TRIMESTRIEL;(4,5];DIESEL;2;(130,700];(25k,35k];NON;(13,15];0.0;0.0;0.0;0.0;74
32370;0.0;0;0.5041095890410959;0.0;0.0;2020;2013;C;(40,45];(25,60];(1,2];M;(5k,15k];;L1;TRIMESTRIEL;(4,5];DIESEL;1;(95,110];(25k,35k];NON;(17,18];0.0;0.0;0.0;0.0;55
32371;0.0;0;1.0;0.0;0.0;2020;2013;C;(40,45];(25,60];(1,2];M;(15k,30k];OUI;L1;ANNUEL;(6,8];DIESEL;2;(130,700];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;74
32372;0.0;0;1.0;0.0;0.0;2021;2013;C;(40,45];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(2,3];DIESEL;2;(130,700];(25k,35k];OUI;(17,18];0.0;0.0;0.0;0.0;49
32373;0.0;0;1.0;0.0;0.0;2020;2013;C;(40,45];(25,60];(1,2];M;(15k,30k];;L1;TRIMESTRIEL;(4,5];DIESEL;2;(130,700];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;58
32374;0.0;0;0.010958904109589041;0.0;0.0;2020;2013;C;(40,45];(25,60];(1,2];M;(15k,30k];;L1;TRIMESTRIEL;(5,6];DIESEL;2;(110,130];(25k,35k];NON;(13,15];0.0;0.0;0.0;0.0;56
32375;0.0;0;1.0;0.0;0.0;2021;2013;C;(40,45];(25,60];(2,5];M;(15k,30k];;L1;MENSUEL;(5,6];DIESEL;2;(95,110];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32376;0.0;0;0.3475110412456022;0.0;0.0;2022;2013;C;(40,45];(25,60];(2,5];M;(15k,30k];;L1;MENSUEL;(6,8];DIESEL;2;(95,110];(25k,35k];NON;(15,16];0.0;0.0;0.0;0.0;74
32377;0.0;0;0.7123287671232877;0.0;0.0;2021;2013;C;(40,45];(25,60];(2,5];M;(15k,30k];OUI;L1;ANNUEL;(6,8];DIESEL;2;(130,700];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;74
32378;0.0;0;0.00821917808219178;0.0;0.0;2022;2013;C;(40,45];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(3,4];DIESEL;2;(130,700];(25k,35k];OUI;(17,18];0.0;0.0;0.0;0.0;49
32379;0.0;0;1.0;0.0;0.0;2019;2013;C;(40,45];(25,60];(0,1];M;(15k,30k];;L1;TRIMESTRIEL;(3,4];DIESEL;2;(130,700];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;58
32380;0.0;0;1.0;0.0;0.0;2019;2013;C;(45,55];(25,60];(0,1];F;(5k,15k];;L1;TRIMESTRIEL;(4,5];ESSENCE;1;(1,50];(1k,8k];NON;(22,800];0.0;0.0;0.0;0.0;17
32381;0.0;0;0.7452054794520548;0.0;0.0;2021;2013;C;(45,55];(25,60];(2,5];F;(5k,15k];;L1;TRIMESTRIEL;(6,8];ESSENCE;1;(1,50];(1k,8k];NON;(22,800];0.0;0.0;0.0;0.0;17
32382;0.0;0;1.0;0.0;0.0;2019;2013;C;(45,55];(12,25];(0,1];F;(5k,15k];;L1;ANNUEL;(3,4];ESSENCE;1;(1,50];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;71
32383;0.0;0;1.0;0.0;0.0;2020;2013;C;(45,55];(12,25];(1,2];F;(5k,15k];OUI;L1;MENSUEL;(6,8];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;48
32384;0.0;0;0.8928362901414776;0.0;0.0;2019;2013;C;(45,55];(25,60];(0,1];F;(5k,15k];OUI;L1;TRIMESTRIEL;(4,5];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;56
32385;0.0;0;1.0;0.0;0.0;2020;2013;C;(45,55];(25,60];(1,2];F;(5k,15k];;L1;TRIMESTRIEL;(5,6];ESSENCE;1;(1,50];(1k,8k];NON;(22,800];0.0;0.0;0.0;0.0;17
32386;0.0;0;1.0;0.0;0.0;2019;2013;C;(45,55];(25,60];(0,1];F;(5k,15k];;L1;MENSUEL;(3,4];ESSENCE;1;(1,50];(1k,8k];OUI;(18,19];0.0;0.0;0.0;0.0;17
32387;0.0;0;1.0;0.0;0.0;2020;2013;C;(45,55];(25,60];(1,2];F;(5k,15k];;L1;ANNUEL;(4,5];ESSENCE;1;(1,50];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;71
32388;0.0;0;1.0;0.0;0.0;2020;2013;C;(45,55];(25,60];(1,2];F;(5k,15k];NON;L1;TRIMESTRIEL;(5,6];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;56
32389;0.0;0;0.2786885245901639;0.0;0.0;2019;2013;C;(45,55];(25,60];(0,1];F;(5k,15k];;L1;MENSUEL;(4,5];ESSENCE;1;(70,80];(1k,8k];NON;(10,13];0.0;0.0;0.0;0.0;56
32390;0.0;0;0.9397260273972603;0.0;0.0;2021;2013;C;(45,55];(12,25];(2,5];F;(5k,15k];OUI;L1;MENSUEL;(6,8];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;48
32391;0.0;0;1.0;0.0;0.0;2020;2013;C;(45,55];(25,60];(1,2];F;(5k,15k];OUI;L1;TRIMESTRIEL;(5,6];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;56
32392;0.0;0;1.0;0.0;0.0;2019;2016;C;(65,75];(25,60];(0,1];F;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;48
32393;0.0;0;1.0;0.0;0.0;2021;2016;C;(65,75];(25,60];(2,5];F;(5k,15k];;L1;ANNUEL;(3,4];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;17
32394;0.0;0;0.5245901639344263;0.0;0.0;2019;2016;C;(65,75];(25,60];(0,1];F;(5k,15k];;L1;ANNUEL;(3,4];ESSENCE;1;(1,50];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;48
32395;0.0;0;0.9924769818100158;0.0;0.0;2022;2016;C;(65,75];(25,60];(2,5];F;(5k,15k];;L1;ANNUEL;(4,5];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;17
32396;0.0;0;0.9981660303914963;0.0;0.0;2022;2016;C;(65,75];(25,60];(0,1];F;(5k,15k];;L1;MENSUEL;(4,5];ESSENCE;1;(1,50];(1k,8k];NON;(17,18];0.0;0.0;0.0;0.0;87
32397;0.0;0;0.8328767123287671;0.0;0.0;2024;2016;C;(65,75];(25,60];(5,10];F;(5k,15k];;L1;ANNUEL;(6,8];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;48
32398;0.0;0;1.0;0.0;0.0;2023;2016;C;(65,75];(25,60];(2,5];F;(5k,15k];;L1;ANNUEL;(6,8];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;48
32399;0.0;0;1.0;0.0;0.0;2020;2016;C;(65,75];(25,60];(1,2];F;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;17
32400;0.0;0;0.9984055692791376;0.0;0.0;2022;2016;C;(65,75];(25,60];(2,5];F;(5k,15k];;L1;ANNUEL;(5,6];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;48
32401;0.0;0;0.832876712328767;0.0;0.0;2024;2016;C;(65,75];(25,60];(5,10];F;(5k,15k];;L1;MENSUEL;(8,15];ESSENCE;1;(1,50];(1k,8k];NON;(17,18];0.0;0.0;0.0;0.0;17
32402;0.0;0;1.0;0.0;0.0;2019;2016;C;(65,75];(25,60];(0,1];F;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;1;(1,50];(1k,8k];NON;(15,16];0.0;0.0;0.0;0.0;17
32403;0.0;0;0.33060109289617484;0.0;0.0;2023;2016;C;(65,75];(25,60];(1,2];F;(5k,15k];;L1;MENSUEL;(5,6];ESSENCE;1;(1,50];(1k,8k];NON;(17,18];0.0;0.0;0.0;0.0;87
32404;0.0;0;0.9397260273972603;0.0;0.0;2020;2019;C;(35,40];(12,25];(-1,0];F;(15k,30k];NON;L1;MENSUEL;(0,1];ESSENCE;2;(130,700];(25k,35k];NON;(0,10];0.0;0.0;0.0;0.0;74
32405;0.0;0;0.18904109589041096;0.0;0.0;2019;2019;C;(35,40];(12,25];(-1,0];F;(5k,15k];;L1;ANNUEL;(-1,0];DIESEL;2;(110,130];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;87
32406;0.0;0;0.547945205479452;0.0;0.0;2022;2019;C;(35,40];(12,25];(0,1];F;(5k,15k];;L1;MENSUEL;(0,1];DIESEL;2;(95,110];(25k,35k];NON;(13,15];0.0;0.0;0.0;0.0;74
32407;0.0;0;0.5397260273972603;0.0;0.0;2024;2019;C;(35,40];(25,60];(5,10];F;(15k,30k];;L1;ANNUEL;(5,6];DIESEL;2;(110,130];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;58
32408;0.0;0;0.8602739726027397;0.0;0.0;2021;2019;C;(35,40];(25,60];(-1,0];F;(5k,15k];OUI;L1;ANNUEL;(1,2];DIESEL;1;(90,95];(25k,35k];NON;(17,18];0.0;0.0;0.0;0.0;87
32409;0.0;0;0.9991092147615839;0.0;0.0;2022;2019;C;(35,40];(12,25];(1,2];F;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;2;(110,130];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;87
32410;0.0;0;0.9397260273972603;0.0;0.0;2020;2019;C;(35,40];(12,25];(-1,0];F;(15k,30k];OUI;L1;MENSUEL;(0,1];ESSENCE;2;(130,700];(25k,35k];NON;(0,10];0.0;0.0;0.0;0.0;74
32411;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;C;(35,40];(12,25];(2,5];F;(15k,30k];OUI;L1;MENSUEL;(4,5];ESSENCE;2;(130,700];(25k,35k];NON;(0,10];0.0;0.0;0.0;0.0;74
32412;0.0;0;0.20273972602739726;0.0;0.0;2020;2019;C;(35,40];(25,60];(-1,0];F;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;1;(110,130];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;87
32413;0.0;0;0.673972602739726;0.0;0.0;2019;2019;C;(35,40];(12,25];(-1,0];F;(5k,15k];;L1;MENSUEL;(-1,0];DIESEL;1;(110,130];(25k,35k];NON;(13,15];0.0;0.0;0.0;0.0;74
32414;0.0;0;1.0;0.0;0.0;2023;2019;C;(35,40];(12,25];(2,5];F;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;2;(110,130];(25k,35k];NON;(10,13];0.0;0.0;0.0;0.0;87
32415;0.0;0;0.9013698630136986;0.0;0.0;2021;2019;C;(35,40];(12,25];(-1,0];F;(5k,15k];;L1;MENSUEL;(-1,0];DIESEL;2;(95,110];(25k,35k];NON;(13,15];0.0;0.0;0.0;0.0;74
32416;0.0;0;0.8602739726027397;0.0;0.0;2021;2019;C;(35,40];(25,60];(-1,0];F;(5k,15k];NON;L1;ANNUEL;(1,2];DIESEL;1;(90,95];(25k,35k];NON;(17,18];0.0;0.0;0.0;0.0;87
32417;0.0;0;0.832876712328767;0.0;0.0;2024;2015;C;(65,75];(25,60];(5,10];M;(5k,15k];;L1;MENSUEL;(6,8];DIESEL;1;(60,70];(8k,12k];NON;(22,800];0.0;0.0;0.0;0.0;17
32418;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];M;(5k,15k];;L1;TRIMESTRIEL;(1,2];ESSENCE;1;(50,60];(8k,12k];NON;(18,19];0.0;0.0;0.0;0.0;56
32419;0.0;0;0.6684931506849315;0.0;0.0;2024;2015;C;(65,75];(25,60];(5,10];M;(5k,15k];;L1;MENSUEL;(6,8];ESSENCE;1;(60,70];(8k,12k];NON;(16,17];0.0;0.0;0.0;0.0;56
32420;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(2,3];ESSENCE;1;(60,70];(8k,12k];NON;(16,17];0.0;0.0;0.0;0.0;56
32421;0.0;0;0.99931881128827;0.0;0.0;2022;2015;C;(65,75];(25,60];(2,5];M;(5k,15k];;L1;TRIMESTRIEL;(4,5];ESSENCE;1;(50,60];(8k,12k];NON;(18,19];0.0;0.0;0.0;0.0;56
32422;0.0;0;0.9990942435811063;0.0;0.0;2022;2015;C;(65,75];(25,60];(2,5];M;(5k,15k];;L1;MENSUEL;(5,6];ESSENCE;1;(60,70];(8k,12k];NON;(16,17];0.0;0.0;0.0;0.0;56
32423;0.0;0;0.39617486338797814;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];M;(15k,30k];;L1;MENSUEL;(3,4];DIESEL;1;(60,70];(8k,12k];NON;(19,22];0.0;0.0;0.0;0.0;56
32424;0.0;0;0.4098360655737705;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];M;(15k,30k];;L1;MENSUEL;(2,3];ESSENCE;1;(50,60];(8k,12k];NON;(22,800];0.0;0.0;0.0;0.0;74
32425;0.0;0;1.0;0.0;0.0;2020;2015;C;(65,75];(25,60];(1,2];M;(5k,15k];;L1;TRIMESTRIEL;(2,3];ESSENCE;1;(50,60];(8k,12k];NON;(18,19];0.0;0.0;0.0;0.0;56
32426;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;1;(85,90];(8k,12k];NON;(16,17];0.0;0.0;0.0;0.0;10
32427;0.0;0;1.0;0.0;0.0;2019;2012;C;(35,40];(12,25];(0,1];M;(5k,15k];OUI;L1;ANNUEL;(0,1];DIESEL;1;(60,70];(16k,18k];OUI;(22,800];0.0;0.0;0.0;0.0;76
32428;0.0;0;1.0;0.0;0.0;2020;2012;C;(35,40];(12,25];(1,2];M;(5k,15k];NON;L1;ANNUEL;(1,2];DIESEL;1;(60,70];(16k,18k];OUI;(22,800];0.0;0.0;0.0;0.0;76
32429;0.0;0;1.0;0.0;0.0;2019;2012;C;(35,40];(12,25];(0,1];M;(15k,30k];;L1;MENSUEL;(4,5];DIESEL;2;(60,70];(16k,18k];NON;(22,800];0.0;0.0;0.0;0.0;76
32430;0.0;0;0.0273972602739726;0.0;0.0;2021;2012;C;(35,40];(12,25];(2,5];M;(5k,15k];;L1;MENSUEL;(4,5];DIESEL;2;(80,85];(16k,18k];NON;(17,18];0.0;0.0;0.0;0.0;74
32431;0.0;0;1.0;0.0;0.0;2020;2012;C;(35,40];(12,25];(1,2];M;(5k,15k];OUI;L1;ANNUEL;(1,2];DIESEL;1;(60,70];(16k,18k];OUI;(22,800];0.0;0.0;0.0;0.0;76
